0.	-1.	-3.	0.	0.	0.	0.	0.	0.
3.	6.	12.	0.	0.	0.	0.	0.	0.
-15.	-20.	-30.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	-1.	-3.	0.	0.	0.
0.	0.	0.	3.	6.	12.	0.	0.	0.
0.	0.	0.	-15.	-20.	-30.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	-1.	-3.
0.	0.	0.	0.	0.	0.	3.	6.	12.
0.	0.	0.	0.	0.	0.	-15.	-20.	-30.
